étoile,commentaire
5,Je ne peux pas croire à quel point ces curseurs sont favorables. Tellement confortable aussi. Un excellent produit à un prix avantageux. Ravi.
1,"Le dimensionnement sur ceux-ci est une pagaille absolue. La longueur est à peu près correcte, mais la chose à lanières est si serrée que c'est faux. Même un peu trop serré pour ma petite amie (trois tailles en dessous de la taille présumée) les a essayées. Économisez votre argent et achetez littéralement n'importe quoi d'autre."
1,"Je pense que ce produit est soit défectueux, soit pas vraiment fabriqué par Adidas. J'ai une autre paire d'Adilettes et elles sont parfaitement confortables. Je les ai commandés pendant mes vacances (parce que j'avais oublié les miens) et je pouvais à peine les mettre sur mes pieds. Très, très mauvaise qualité."
5,"Ayant eu quelques paires moins chères dans le passé, il n'y a aucune comparaison entre elles et ces nouvelles adidas. Je les recommanderais à 100%"
3,"Très petit. Comme d'autres l'ont dit, le dimensionnement de ceux-ci se sent mal. J'ai commandé un UK 10 mais le produit suggère qu'il s'agit à la fois d'un US 10 et d'un UK 10. L'ajustement est incroyablement serré à travers la boucle et mon talon est à peine sur le curseur à l'arrière. J'ai contacté Amazon pour un remboursement et j'essaierai une taille 11."
3,"Arrivé dans une boîte défoncée et une fois ouvert, le papier de soie était tout froissé et avait l'air vieux / d'occasion. Très déçu comme cadeau."
5,"Mon fils (13 ans) est aux anges avec ça. Aime la couleur et dit que ce sont les choses les plus confortables qu'il ait jamais eues dans ses pieds. Aussi, super prix! Livraison rapide, je recommande vivement !"
4,les avait avant qu'ils soient toujours confortables car vous savez que les tailles sont toujours petites
3,"De jolies tongs, mais la taille n'est pas la bonne. J'ai commandé une taille 9, ce qui est confirmé par l'étiquette, mais c'était au mieux une taille 8."
4,"Très belle pantoufle, j'adore la couleur. Légèrement serré autour de la bande. Je porte habituellement du 5,5 et j'ai la taille 6 et ça va bien."
5,Ils taillent un peu petit mais je le savais déjà. Performance excellente
5,Excellente chaussure à porter entre les sports. Ce n'était pas vraiment un saut entre les tailles 4 et 5. Juste pour être conscient au cas où vous auriez besoin d'une quantité décente d'espace supplémentaire dans la taille 5
5,"J'ai toujours vu des gens porter des slip-on. J'ai préféré les tongs normales, mais j'ai pensé les essayer. Ils sont si confortables et agréables à porter avec ou sans chaussettes. Grande qualité et un ajustement parfait. J'ai commandé une taille plus grande que d'habitude. Ça vaut vraiment le coup!"
2,"Commandé ceux-ci pour mon partenaire, qui porte une taille 7... Je porte une taille 6. Ils ne me vont même pas, ils sont minuscules. J'ai dû aller à la poubelle car ils ne rentrent pas du tout, donc je ne peux pas vraiment évaluer la qualité du produit car je ne peux même pas y mettre le pied et je suis une taille plus petite que celle que nous avons même achetée."
5,"Suggérant un nombre supérieur, ils taillent un peu petit"
1,"Commandé mens 11. Sliders disent 11. Cependant, correspond plus à un enfant 5. Donné à mon fils"
5,"De bons sliders Adidas, mais attention, obtenez au moins 2 six plus gros car ils sont trop petits"
5,"J'avais besoin de nouveaux curseurs et j'ai regardé dans les magasins locaux, mais je les avais vus plus tôt et j'ai décidé que le prix était très bon. pas de prise de tête, un bon rapport qualité-prix et une meilleure qualité."
1,Je ne crois pas que ce soient de vraies diapositives Adidas. J'ai demandé une taille 9 et j'ai obtenu ce que je pense être une taille 8... bien que je ne puisse pas confirmer que le marquage de taille qui est censé être en bas n'est pas là ?
4,"Agréables et confortables, elles doivent remplacer une paire qui a grandi, donc je savais qu'il fallait prendre de la taille, donc elles s'adaptent bien."
5,Ceux-ci sont tellement confortables. J'ai dû magasiner pour obtenir une paire à ma taille (10). Ils deviennent rapidement mon choix numéro un de chaussures !!!
1,Ce ne sont pas ce que vous pensez qu'ils sont. Celles-ci sont clairement destinées à un marché non européen. Peut-être l'Asie ? Ce ne sont pas des 11 européens.
5,Très doux et confortable. J'ai le mien depuis quelques mois maintenant et il est comme neuf. Parfait pour autour de la maison ou de la piscine/plage.
5,"Ce sont des sliders vraiment confortables que j'ai achetés pour les porter dans la maison/le jardin pendant les mois d'été. Je suis très content d'eux. Ils correspondent aux attentes de la marque. Je porte généralement un 6-7, j'ai donc commandé un 7 et ils sont parfaits."
1,Un curseur était légèrement plus blanc et plus serré que l'autre. Gaspillage d'argent
4,Coupe très serrée peut-être monter d'une demi-taille. Sauf si vous avez des pieds fins. disquette de qualité
2,Très petite taille 5
2,"Après avoir porté des tongs Hype tout l'été, j'en ai commandé quelques-unes pour changer pour moi et ma fille. Oh mon dieu, ils sont si inconfortables ! Tellement rigides et durs comparés à ceux rembourrés HYPE que je portais. Ils sont repartis directement"
5,"Si vous regardez ces curseurs et essayez de décider s'ils valent les quelques livres supplémentaires par rapport aux alternatives moins chères d'Adidas, la réponse est sans équivoque OUI ! Absolument fantastique! Confortables, légers, respirants et je soupçonne qu'ils se moulent à votre empreinte pour plus de plaisir ! Arrêtez-le!"
5,"Mon ami les a dans toutes les couleurs et ne jure que par leur confort, alors je me suis acheté une paire... Je les porte comme des pantoufles dans la maison, elles peuvent aussi être portées à l'extérieur mais depuis que je les ai eues, il a beaucoup plu, typique !"
1,"Bonjour à tous . J'ai acheté ces curseurs en taille 8, mais ils sont bien trop petits, taille 6ish, très mécontent de cela car je commande toujours 8,s."
4,Acheté pour mon mari en taille 9 mais me va mieux en taille 6. Taille au-dessus
5,"Acheté pour moi, même s'ils disent hommes. Je suppose que chacun à son goût. Bon prix"
4,"Comparé aux marques moins chères que j'ai achetées avant, celles-ci sont excellentes"
5,Super et mon deuxième achat - si confortable et bon prix.
5,Ils sont confortables mais ils s'adaptent trop parfaitement
5,"Facile à enfiler, confortable, sûr à mettre après être sorti de la douche/du bain"
5,Je l'ai eu pour mon fils de 7 ans bbc et il l'adore. Il l'utilise encore aujourd'hui
5,"J'adore ces curseurs qui vont avec tout, ils sont assez minces sur mes pieds qui sont larges mais pas trop minces, conviendraient à la plupart des gens."
2,"Super petit. Mon pied est UK 5, et j'ai un curseur de taille enfant. UK 7 est le droit pour moi de ce type. Est un simple curseur en plastique, assez confortable si vous commandez 1 à 2 tailles plus grandes."
3,"Curseurs de beaux garçons. Beaucoup trop petit si vous commandez, je vous conseillerais de prendre 1 à 2 tailles plus grandes car mon petit garçon n'a pas les pieds larges mais ceux-ci étaient trop serrés pour lui. Bonne qualité cependant."
2,Je les ai achetés alors qu'ils étaient à 10 £. J'ai commandé une taille au dessus mais elles étaient encore trop petites. J'ai un cou-de-pied haut et la bande était trop serrée et j'ai des pieds très étroits.
5,"Bande de pied très souple , légèrement élastiquée ."
5,"J'ai pris une taille au dessus car ils taillent petit. Ils protègent adéquatement mes pieds du sol tout en assurant une bonne ventilation. Peut être combiné avec des chaussettes blanches pour une touche contemporaine. Dans l'ensemble, je ne pourrais pas être plus satisfait de l'achat."
2,"Mon fils porte des baskets de taille 4, j'ai donc pris une taille au-dessus et lui ai commandé une taille 5. La bande est trop serrée pour que son pied ne puisse pas descendre là où il y aurait de la place au niveau des orteils, ce qui fait que son talon pende presque sur le dos ! Pas sûr de remplacer par une taille 6 ou 7 🤔"
5,Ma fille adore ces sliders. Ils sont bien faits et dureront.
3,Veuillez acheter une taille 2/3 plus grande sinon elle ne rentrera pas
5,Rapide pas cher et de grande qualité
5,Bon ajustement de beaux curseurs 👍
4,Un peu plus petit que mes précédents. Je prendrais une taille de 1/2 ou une taille entière si j'achetais à nouveau
3,Un peu serré si vous avez un pied large. Je n'avais jamais eu ce problème avec les curseurs auparavant. Surtout des Adidas 1. Jolie couleur cependant
3,ELLES SONT SI CONFORTABLES ET SONT IDÉALES À PORTER DANS LA MAISON COMME DES CHAUSSONS MAIS SONT TRÈS PETITES ! COMMANDEZ AU MOINS UNE TAILLE SI PAS DEUX TAILLES PLUS GRANDES QUE VOTRE TAILLE HABITUELLE POUR UN BON AJUSTEMENT !!
1,"Ceux-ci sont beaucoup trop étroits - vous pouvez à peine y mettre un pied de fille, peu importe un garçon / un homme"
5,Confortable et bon ajustement
5,"J'ai acheté une taille plus grande que ma taille habituelle. À part ça, ils sont géniaux. Vraiment confortable."
5,Acheté pour mon fils et ils sont fidèles à la taille. Tout ce que vous attendez d'Adidas à petit prix
2,Bon produit mais la taille est loin .... je suis une taille 4 commandé une taille 5 et j'ai toujours du mal à s'adapter. Si la commande conseillerait d'obtenir 2 tailles au-dessus.
5,Comme on peut s'y attendre d'une grande marque
3,Le produit est de grande qualité mais la taille ne correspond pas. J'ai commandé une taille plus grande que d'habitude et c'était encore petit
1,NOTEZ que ce sont des ENFANTS et non des hommes comme il est dit !!
4,"Je les ai pour ma petite-fille, ça va bien et bon prix, elle les aime vraiment"
5,"Je ne peux pas obtenir ma taille (4) dans les magasins, j'étais donc heureux de le trouver en ligne. Ils sont tellement confortables !! Mais plus cher ici qu'en magasin"
2,Pas une taille 4 plutôt qu'une taille 3. Le talon de mon fils sort presque de la chaussure. C'est très serré sur le devant.
1,"Je voulais aimer ces curseurs car ils sont de la couleur parfaite. J'ai pris la taille car les critiques disaient qu'elles étaient petites - l'avant de l'arche est si serré et étant donné qu'elles sont en caoutchouc, il n'y a pas à donner ! Du tout! Malheureusement allé au magasin de charité - gaspillage d'argent :("
5,je vis dans ces
5,"Jolis curseurs, mais une taille au-dessus de la norme, je suis un 6 et ils étaient meilleurs pour un ami de taille 5, j'ai commandé une taille au-dessus."
5,Tellement confortable. Les meilleurs curseurs que j'ai apportés. Je les porte tout le temps. Montez légèrement plus grand. Ça vaut vraiment le coup
4,"Respectez tous les commentaires, prenez au moins une taille au-dessus de votre taille habituelle pour éviter les tiraillements"
2,"C'étaient du plastique, j'ai demandé du caoutchouc ou de la mousse à mémoire de forme, donc ma femme ne les a pas aimés mais a jeté le sac de retour et tout le reste, donc je ne peux pas les retourner"
3,Décevant petit. Nous commandons la taille 9 UK car nous avions déjà une paire de taille 9 qui était généreuse.
